timestamp,e_v_x,e_v_y,e_v_a,e_alpha
33.747,[ 0.04930886 -0.0249658  -2.17069089],[ 0.26810182  0.19382716 -1.95189793],[3.27040386 3.1961292  1.05040411],[2.39756862]
33.798,[ 0.05292154 -0.02135312 -2.16707821],[ 0.26872082  0.19444616 -1.95127893],[3.25665066 3.182376   1.03665092],[2.39707957]
33.848,[ 0.05642882 -0.01784584 -2.16357092],[ 0.26606912  0.19179447 -1.95393062],[3.24536552 3.17109086 1.02536578],[2.38389648]
33.899,[ 0.05932031 -0.01495435 -2.16067944],[ 0.26332962  0.18905496 -1.95667013],[3.23260661 3.15833195 1.01260686],[2.37365747]
33.95,[ 0.06193764 -0.01233702 -2.15806211],[ 0.2614575   0.18718284 -1.95854225],[3.22082839 3.14655373 1.00082864],[2.35863953]
33.998,[ 0.06393754 -0.01033712 -2.1560622 ],[ 0.25986288  0.18558822 -1.96013687],[3.2078523  3.13357765 0.98785256],[2.3410591]
34.045,[ 0.06142275 -0.01285191 -2.158577  ],[ 0.25718555  0.18291089 -1.9628142 ],[3.19699534 3.12272068 0.97699559],[2.32320066]
34.1,[ 0.0641712  -0.01010346 -2.15582855],[ 0.25700778  0.18273312 -1.96299197],[3.1850306  3.11075594 0.96503085],[2.30093619]
34.146,[ 0.0592861  -0.01498856 -2.16071365],[ 0.25319638  0.17892172 -1.96680337],[3.17426177 3.09998712 0.95426203],[2.28772038]
34.198,[ 0.06116973 -0.01310492 -2.15883001],[ 0.25055032  0.17627566 -1.96944943],[3.16404495 3.08977029 0.9440452 ],[2.26758146]
34.25,[ 0.05979664 -0.01447802 -2.16020311],[ 0.24716777  0.17289311 -1.97283198],[3.15387231 3.07959765 0.93387256],[2.24870547]
34.3,[ 0.05807221 -0.01620245 -2.16192754],[ 0.24357452  0.16929986 -1.97642523],[3.14417942 3.06990476 0.92417967],[2.22799665]
34.347,[ 0.05272745 -0.02154721 -2.1672723 ],[ 0.24109684  0.16682218 -1.97890291],[3.13501727 3.06074261 0.91501753],[2.20529481]
34.394,[ 0.05018581 -0.02408885 -2.16981394],[ 0.2389852   0.16471054 -1.98101455],[3.12923847 3.05496382 0.90923873],[2.18113394]
34.445,[ 0.04813975 -0.02613491 -2.17186   ],[ 0.23742359  0.16314893 -1.98257616],[3.11919648 3.04492182 0.89919673],[2.15583012]
34.497,[ 0.04624122 -0.02803344 -2.17375853],[ 0.23677964  0.16250498 -1.98322011],[3.11352283 3.03924817 0.89352308],[2.14269061]
34.547,[ 0.04412024 -0.03015442 -2.17587951],[ 0.23698907  0.16271441 -1.98301068],[3.10503072 3.03075606 0.88503097],[2.13404668]
34.599,[ 0.04186586 -0.03240879 -2.17813388],[ 0.237212    0.16293735 -1.98278774],[3.09997194 3.02569728 0.8799722 ],[2.13608455]
