timestamp,e_v_x,e_v_y,e_v_a,e_alpha
1186.792,[ 1.13646241  1.06218775 -2.08353734],[ 0.4196127   0.34533804 -2.80038705],[7.80998322 7.73570857 4.58998348],[3.04653291]
1186.862,[ 1.1205817   1.04630704 -2.09941805],[ 0.4164551   0.34218044 -2.80354464],[7.79794968 7.72367502 4.57794994],[3.05334313]
1186.934,[ 1.09919736  1.0249227  -2.12080239],[ 0.43868448  0.36440982 -2.78131527],[7.67706673 7.60279207 4.45706699],[3.07249416]
1187.008,[ 1.08537814  1.01110348 -2.1346216 ],[ 0.44240569  0.36813104 -2.77759405],[7.63702808 7.56275342 4.41702833],[3.09133418]
1187.076,[ 1.07764199  1.00336733 -2.14235776],[ 0.45018477  0.37591011 -2.76981498],[7.6229339  7.54865924 4.40293415],[3.09860777]
1187.153,[ 1.08560712  1.01133246 -2.13439263],[ 0.49084698  0.41657232 -2.72915277],[7.44074797 7.36647331 4.22074822],[3.1230954]
1187.225,[ 1.08541383  1.01113917 -2.13458592],[ 0.49244349  0.41816883 -2.72755626],[7.40815643 7.33388177 4.18815668],[3.12022231]
1187.292,[ 1.09100709  1.01673243 -2.12899266],[ 0.49059937  0.41632471 -2.72940038],[7.37236971 7.29809505 4.15236997],[3.11204032]
1187.37,[ 1.09507598  1.02080132 -2.12492377],[ 0.49189317  0.41761851 -2.72810658],[7.34192921 7.26765455 4.12192946],[3.1000928]
1187.435,[ 1.09207874  1.01780408 -2.127921  ],[ 0.48793469  0.41366003 -2.73206505],[7.28766179 7.21338713 4.06766204],[3.0931511]
1187.513,[ 1.09122542  1.01695076 -2.12877433],[ 0.48810784  0.41383319 -2.7318919 ],[7.27252265 7.19824799 4.05252291],[3.08921922]
1187.578,[ 1.06131581  0.98704115 -2.15868394],[ 0.48311765  0.40884299 -2.7368821 ],[7.19223493 7.11796027 3.97223518],[3.10568438]
1187.644,[ 1.04637565  0.97210099 -2.1736241 ],[ 0.4854501   0.41117544 -2.73454965],[7.14397455 7.06969989 3.9239748 ],[3.11558343]
1187.718,[ 1.03409329  0.95981864 -2.18590645],[ 0.48974101  0.41546635 -2.73025874],[7.13542106 7.06114641 3.91542132],[3.12872916]
1187.785,[ 1.01098562  0.93671096 -2.20901413],[ 0.49331493  0.41904027 -2.72668482],[7.07098753 6.99671287 3.85098778],[3.15184284]
1187.856,[ 1.0031104   0.92883574 -2.21688935],[ 0.49932257  0.42504791 -2.72067718],[7.04073105 6.96645639 3.82073131],[3.16789389]
1187.935,[ 1.00202554  0.92775088 -2.21797421],[ 0.50677164  0.43249698 -2.71322811],[7.0086481  6.93437344 3.78864835],[3.17761685]
1188.0,[ 0.99850532  0.92423066 -2.22149443],[ 0.52895025  0.45467559 -2.6910495 ],[6.91944614 6.84517148 3.69944639],[3.19730802]
1188.072,[ 0.99455585  0.92028119 -2.2254439 ],[ 0.54813991  0.47386526 -2.67185983],[6.88647948 6.81220482 3.66647973],[3.22899012]
1188.152,[ 0.98854061  0.91426595 -2.23145914],[ 0.56881257  0.49453791 -2.65118718],[6.85304874 6.77877408 3.63304899],[3.25971669]
1188.231,[ 0.96038945  0.88611479 -2.2596103 ],[ 0.61312247  0.53884782 -2.60687727],[6.74181328 6.66753862 3.52181353],[3.34225946]
1188.307,[ 0.94449713  0.87022247 -2.27550262],[ 0.63944747  0.56517281 -2.58055227],[6.7152994  6.64102474 3.49529965],[3.39815301]
1188.376,[ 0.93382904  0.85955439 -2.2861707 ],[ 0.65903197  0.58475731 -2.56096778],[6.68393578 6.60966112 3.46393603],[3.44739961]
1188.453,[ 0.92376974  0.84949508 -2.29623001],[ 0.67156563  0.59729097 -2.54843412],[6.62257967 6.54830501 3.40257992],[3.46607664]
1188.535,[ 0.92379446  0.8495198  -2.29620529],[ 0.67089927  0.59662461 -2.54910048],[6.6000169  6.52574224 3.38001715],[3.45788841]
1188.626,[ 0.92593755  0.85166289 -2.2940622 ],[ 0.66460204  0.59032739 -2.5553977 ],[6.57831188 6.50403722 3.35831213],[3.43385381]
1188.719,[ 0.89940537  0.82513071 -2.32059438],[ 0.65122518  0.57695052 -2.56877457],[6.50754697 6.43327231 3.28754723],[3.42498095]
1188.792,[ 0.88969923  0.81542458 -2.33030051],[ 0.63752316  0.5632485  -2.58247659],[6.47280602 6.39853136 3.25280627],[3.41357612]
1188.869,[ 0.87169529  0.79742063 -2.34830446],[ 0.63466138  0.56038672 -2.58533837],[6.45446382 6.38018916 3.23446407],[3.42898178]
1188.94,[ 0.84650541  0.77223075 -2.37349433],[ 0.63489059  0.56061593 -2.58510915],[6.43118659 6.35691193 3.21118684],[3.46389505]
1189.008,[ 0.83043226  0.7561576  -2.38956749],[ 0.63897319  0.56469853 -2.58102656],[6.40980544 6.33553078 3.18980569],[3.49826847]
1189.083,[ 0.81297927  0.73870461 -2.40702047],[ 0.64779266  0.573518   -2.57220709],[6.36669542 6.29242076 3.14669568],[3.54237142]
1189.156,[ 0.80846008  0.73418542 -2.41153967],[ 0.66171989  0.58744523 -2.55827986],[6.35071106 6.2764364  3.13071131],[3.57106364]
1189.228,[ 0.80920443  0.73492977 -2.41079532],[ 0.67312351  0.59884886 -2.54687623],[6.32197664 6.24770198 3.10197689],[3.58579927]
1189.292,[ 0.81375465  0.73947999 -2.4062451 ],[ 0.69080325  0.61652859 -2.5291965 ],[6.23487204 6.16059739 3.0148723 ],[3.60501283]
1189.369,[ 0.81436386  0.7400892  -2.40563589],[ 0.69538108  0.62110642 -2.52461866],[6.19829574 6.12402108 2.97829599],[3.60379271]
