timestamp,e_v_x,e_v_y,e_v_a,e_alpha
217.408,[ 0.39813654  0.32386188 -1.82186321],[ 0.48053539  0.40626073 -1.73946436],[2.5147026  2.44042795 0.29470286],[3.40198736]
217.452,[ 0.39283802  0.31856336 -1.82716172],[ 0.47559365  0.40131899 -1.7444061 ],[2.5126925  2.43841785 0.29269276],[3.40179946]
217.507,[ 0.38796423  0.31368957 -1.83203552],[ 0.47192128  0.39764662 -1.74807847],[2.51111956 2.43684491 0.29111982],[3.40661113]
217.556,[ 0.38358491  0.30931025 -1.83641483],[ 0.46827895  0.39400429 -1.7517208 ],[2.50768458 2.43340992 0.28768483],[3.41471751]
217.611,[ 0.37850214  0.30422748 -1.84149761],[ 0.46375446  0.3894798  -1.75624529],[2.50390244 2.42962778 0.28390269],[3.42178065]
217.659,[ 0.37449754  0.30022289 -1.8455022 ],[ 0.4593199   0.38504524 -1.76067985],[2.50136    2.42708534 0.28136025],[3.4266947]
217.711,[ 0.37092305  0.29664839 -1.8490767 ],[ 0.45550943  0.38123477 -1.76449032],[2.49806182 2.42378716 0.27806208],[3.43219336]
217.758,[ 0.36758732  0.29331266 -1.85241243],[ 0.45054286  0.37626821 -1.76945688],[2.49498849 2.42071383 0.27498874],[3.43350759]
217.806,[ 0.36401959  0.28974494 -1.85598015],[ 0.44641322  0.37213856 -1.77358653],[2.4918098  2.41753514 0.27181005],[3.43366251]
217.857,[ 0.36073441  0.28645975 -1.85926534],[ 0.44248343  0.36820877 -1.77751631],[2.48787114 2.41359648 0.26787139],[3.43250206]
217.905,[ 0.35740335  0.28312869 -1.8625964 ],[ 0.43876928  0.36449462 -1.78123047],[2.48311986 2.4088452  0.26312011],[3.43148912]
217.957,[ 0.35394822  0.27967356 -1.86605153],[ 0.4350415   0.36076685 -1.78495824],[2.47641918 2.40214452 0.25641943],[3.42746487]
218.008,[ 0.35077098  0.27649632 -1.86922877],[ 0.4314418   0.35716714 -1.78855794],[2.47129075 2.39701609 0.251291  ],[3.42233019]
218.054,[ 0.34598662  0.27171196 -1.87401313],[ 0.42810398  0.35382932 -1.79189577],[2.46680865 2.39253399 0.2468089 ],[3.42407356]
218.11,[ 0.34243142  0.26815677 -1.87756832],[ 0.42535842  0.35108376 -1.79464133],[2.46210164 2.38782698 0.24210189],[3.42156782]
218.164,[ 0.33953694  0.26526228 -1.8804628 ],[ 0.42266828  0.34839362 -1.79733147],[2.45672618 2.38245152 0.23672644],[3.42207507]
218.208,[ 0.33554804  0.26127338 -1.88445171],[ 0.41993454  0.34565988 -1.80006521],[2.45248717 2.37821252 0.23248743],[3.42459849]
218.257,[ 0.3307128   0.25643814 -1.88928695],[ 0.41708358  0.34280892 -1.80291617],[2.44833149 2.37405683 0.22833174],[3.4248798]
218.305,[ 0.32624602  0.25197136 -1.89375373],[ 0.41397143  0.33969677 -1.80602832],[2.44417363 2.36989897 0.22417388],[3.43490655]
218.354,[ 0.32197121  0.24769655 -1.89802853],[ 0.40944566  0.335171   -1.81055409],[2.44071515 2.36644049 0.2207154 ],[3.43163312]
218.407,[ 0.31743033  0.24315567 -1.90256942],[ 0.40542257  0.33114791 -1.81457718],[2.43757192 2.36329726 0.21757217],[3.43659966]
218.46,[ 0.31340681  0.23913215 -1.90659293],[ 0.40198213  0.32770747 -1.81801762],[2.43475299 2.36047833 0.21475324],[3.43764862]
218.508,[ 0.30913427  0.23485961 -1.91086547],[ 0.39840715  0.32413249 -1.8215926 ],[2.43135099 2.35707633 0.21135124],[3.43753775]
218.561,[ 0.30529092  0.23101626 -1.91470883],[ 0.39525519  0.32098053 -1.82474456],[2.42942602 2.35515136 0.20942627],[3.44118453]
218.612,[ 0.30154973  0.22727507 -1.91845001],[ 0.39211561  0.31784095 -1.82788414],[2.42668051 2.35240585 0.20668076],[3.44136427]
218.659,[ 0.29723206  0.2229574  -1.92276769],[ 0.38896729  0.31469263 -1.83103246],[2.42346951 2.34919486 0.20346977],[3.44396896]
218.705,[ 0.29267639  0.21840173 -1.92732336],[ 0.38612512  0.31185047 -1.83387462],[2.42111973 2.34684507 0.20111998],[3.45090651]
218.759,[ 0.28814463  0.21386998 -1.93185511],[ 0.38237992  0.30810526 -1.83761983],[2.41683219 2.34255754 0.19683245],[3.45481967]
218.806,[ 0.28403022  0.20975556 -1.93596953],[ 0.37879643  0.30452178 -1.84120331],[2.4151707  2.34089604 0.19517095],[3.45737276]
218.853,[ 0.2802369   0.20596224 -1.93976285],[ 0.37467421  0.30039955 -1.84532554],[2.41132113 2.33704648 0.19132139],[3.45875261]
218.91,[ 0.27683004  0.20255539 -1.9431697 ],[ 0.37215249  0.29787783 -1.84784726],[2.40831104 2.33403638 0.18831129],[3.45887018]
218.964,[ 0.27306235  0.1987877  -1.94693739],[ 0.36881225  0.29453759 -1.8511875 ],[2.40507033 2.33079567 0.18507058],[3.45843558]
